name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Liverpool,2018-11-15,12.8,7.5,10.1,12.8,4.6,8.9,7.7,85.15,0,,0,,,,51.8,24.7,144.3,1017.4,26,18.8,140.4,5.1,3,,2018-11-15T07:37:00,2018-11-15T16:15:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8374,03318099999,03323399999,03313099999,03316099999,E2566,03351099999,03321099999"
Liverpool,2018-11-16,13.3,10.9,12.2,13.3,10.9,12.2,10.1,87.67,0,,0,,,,,19.3,136.8,1023.3,82.9,11.2,53,1.9,1,,2018-11-16T07:38:50,2018-11-16T16:13:52,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8374,03318099999,03323399999,D8751,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-17,11.5,7.1,9.3,11.5,3.6,7.7,6.4,82.84,0,,0,,,,,21.2,116.1,1027.3,46.1,13.2,150,5.4,3,,2018-11-17T07:40:40,2018-11-17T16:12:26,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C8374,03318099999,03323399999,03313099999,03316099999,E2566,03351099999,03321099999"
Liverpool,2018-11-18,11.1,3.5,6.8,11.1,1,4.7,3.7,80.81,0.2,,4.17,,,,,22.6,78.5,1029.8,0.7,14.8,177.4,6.4,4,,2018-11-18T07:42:30,2018-11-18T16:11:02,0.38,Rain,Clear conditions throughout the day with morning rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,E2566,03351099999,03321099999"
Liverpool,2018-11-19,9.4,4,6.8,7,0.8,3.9,3.8,81.37,0.6,,8.33,,,,50,22.7,62.2,1025.1,64.5,22.8,82.4,2.7,2,,2018-11-19T07:44:18,2018-11-19T16:09:41,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-20,7,4.8,5.5,3.4,0.8,2.1,3.2,85.1,1.31,,16.67,,,,51.8,26.9,38.1,1014.7,78.3,25,62.2,2,1,,2018-11-20T07:46:05,2018-11-20T16:08:23,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-21,5.9,3.2,4.6,2.3,-0.1,1.3,2.4,85.76,3.28,,16.67,,,,,21.7,95.7,1011.3,83,13,51.8,1.7,1,,2018-11-21T07:47:52,2018-11-21T16:07:07,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-22,5.8,-0.4,2.9,4.8,-4.3,0.4,1.2,88.76,0.6,,8.33,,,,,14.5,82.5,1018.5,53.6,8.6,102.4,3.3,2,,2018-11-22T07:49:37,2018-11-22T16:05:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-23,7.1,3.3,5.3,4.9,0.8,2.9,3.4,87.61,0.6,,8.33,,,,,15.6,96.8,1014.8,82.4,6.8,59.3,1.9,1,,2018-11-23T07:51:21,2018-11-23T16:04:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-24,8.6,4.2,6.2,5.9,1.4,3.7,4.1,86.7,0,,0,,,,,17.8,53.2,1013.4,63.8,8.4,76.7,2.5,2,,2018-11-24T07:53:03,2018-11-24T16:03:37,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-25,8,4.3,5.8,5.6,1,3.1,3.5,85.42,0,,0,,,,,18.3,54.8,1013.9,59.8,22,97.4,3.2,2,,2018-11-25T07:54:45,2018-11-25T16:02:33,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-26,7.7,0.2,5,6.5,-2.8,3,2.5,84.37,0.4,,8.33,,,,,17.8,110.5,1016.3,56.8,18.7,81.4,2.6,2,,2018-11-26T07:56:24,2018-11-26T16:01:32,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"C8374,03318099999,03323399999,03313099999,E3727,03316099999,03351099999,03321099999"
Liverpool,2018-11-27,7.5,0.4,4.3,5.1,-2.6,0.8,3.1,92.4,8.43,,12.5,,,,58.4,28,142.3,1010,61.2,8.9,28.9,0.9,1,,2018-11-27T07:58:03,2018-11-27T16:00:33,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-28,14,6.2,10.7,14,3.4,9.7,8.3,85.27,2.55,,16.67,,,,86.5,51.3,180,998,74.9,16,50.2,1.6,1,,2018-11-28T07:59:39,2018-11-28T15:59:38,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-29,13.7,8.6,10.2,13.7,4.7,8.4,7.4,82.53,7.68,,16.67,,,,94.6,51.2,190.1,992.5,64.8,18.3,46.3,1.5,1,,2018-11-29T08:01:14,2018-11-29T15:58:46,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,E2566,03351099999,03321099999"
Liverpool,2018-11-30,9.5,7.1,8.3,5.7,3.2,4.7,4.5,77.26,1.42,,12.5,,,,66.6,33.3,230.4,1001.3,54.5,16.8,116.6,3.4,3,,2018-11-30T08:02:47,2018-11-30T15:57:58,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-01,11.4,6.5,9,11.4,3.6,7.4,7.1,88.27,1.58,,8.33,,,,51.8,23.1,176.2,998.1,84.9,22.7,58.3,1.9,1,,2018-12-01T08:04:18,2018-12-01T15:57:12,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,E2566,03351099999,03321099999"
Liverpool,2018-12-02,13.1,9,11.1,13.1,8.2,10.8,9.2,88.69,3.91,,12.5,,,,53.6,31.2,207,991.7,75.4,14.3,85.9,2.8,2,,2018-12-02T08:05:47,2018-12-02T15:56:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,E3727,03316099999,03351099999,03321099999"
Liverpool,2018-12-03,11.6,5.8,8.5,11.6,3.6,6.6,5.9,83.92,8.86,,8.33,,,,64.8,34.4,286.9,999,61.3,20.7,90.9,2.6,2,,2018-12-03T08:07:13,2018-12-03T15:55:51,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-04,6.7,3.1,5.1,4.9,0.8,3.1,3.5,89.7,0.58,,8.33,,,,,14.8,202.5,1019.3,36.5,20.5,76.2,2.5,1,,2018-12-04T08:08:38,2018-12-04T15:55:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-05,10.1,4.3,7.3,10.1,0.5,4.7,6.4,94.13,16.62,,12.5,,,,,18.9,168.2,1010.9,86.2,9.2,13.9,0.4,0,,2018-12-05T08:10:00,2018-12-05T15:54:44,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-06,12.4,9.1,10.8,12.4,7,10.4,9.6,91.98,1.08,,8.33,,,,,24.6,222.6,1008.6,82.5,16.3,50.1,1.4,1,,2018-12-06T08:11:20,2018-12-06T15:54:16,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,E2566,03351099999,03321099999"
Liverpool,2018-12-07,12.4,7,9.6,12.4,2.1,6.6,5.7,77.22,8.29,,12.5,,,,81.7,46.8,240.3,997.8,68.5,15.2,130.3,3.8,2,,2018-12-07T08:12:37,2018-12-07T15:53:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-08,10.3,8.6,9.4,10.3,3.6,5.3,6.1,79.98,7.51,,12.5,,,,97.5,60.6,262.8,996.6,73.6,11,66.6,2.2,1,,2018-12-08T08:13:52,2018-12-08T15:53:30,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,E3727,03316099999,03351099999,03321099999"
Liverpool,2018-12-09,9.5,7.5,8.5,6.1,3.8,5,5.9,83.95,6.63,,12.5,,,,69.5,41.1,301.1,1008.6,63,14.3,89.4,2.9,2,,2018-12-09T08:15:03,2018-12-09T15:53:12,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,E2566,03351099999,03321099999"
Liverpool,2018-12-10,9.1,7.1,7.9,7.8,4.1,5.8,6.2,88.54,12.46,,16.67,,,,,22.8,264.6,1025.9,74.9,16.3,50.9,1.6,1,,2018-12-10T08:16:13,2018-12-10T15:52:58,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,E2566,03351099999,03321099999"
Liverpool,2018-12-11,9,6.4,7.6,6.8,3.9,5.3,5.7,87.57,0.2,,4.17,,,,,18.8,138,1022.4,89.3,17.7,51.8,1.5,1,,2018-12-11T08:17:19,2018-12-11T15:52:48,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-12,8,4.1,6.7,5.4,-1,3.1,3.7,81.56,0,,0,,,,51.8,28.4,138.1,1018.5,68.6,16.8,65.8,1.9,1,,2018-12-12T08:18:22,2018-12-12T15:52:42,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-13,5.4,1.6,3.6,1.2,-2.1,-0.8,-0.8,72.93,0,,0,,,,51.8,30.6,129.3,1017.2,16.4,22.2,89.9,2.9,3,,2018-12-13T08:19:22,2018-12-13T15:52:39,0.16,Clear,Clear conditions throughout the day.,wind,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-14,3.7,0.3,2,-0.3,-3.8,-2,-1.8,75.94,0,,0,,,,46.4,24,137.9,1021.3,25,14.4,125.9,3.6,2,,2018-12-14T08:20:19,2018-12-14T15:52:40,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-15,7.8,1.8,3.3,2.6,-4.6,-2.5,-0.2,78.39,5.3,,8.33,,,,93,53.5,151.5,1004,84.9,12.5,16.1,0.5,0,,2018-12-15T08:21:13,2018-12-15T15:52:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-16,8.1,4.6,6.2,4.6,1.2,3.3,4,85.72,2.83,,8.33,,,,85.3,40.6,184.9,1001.9,48.6,16.3,61.9,1.8,2,,2018-12-16T08:22:04,2018-12-16T15:52:53,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-17,10.3,4.4,6.9,10.3,1.4,3.9,4.7,86.48,2.59,,4.17,,,,50,30,185,1011.3,36.1,21,95.8,3.1,2,,2018-12-17T08:22:51,2018-12-17T15:53:05,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C8374,03318099999,03323399999,D8751,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-18,11.2,6,9.2,11.2,2.9,7.7,6.7,84.76,6.86,,8.33,,,,68.1,41.6,165.2,1001.3,75.1,20.3,25.5,0.7,0,,2018-12-18T08:23:35,2018-12-18T15:53:21,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,E2566,03351099999,03321099999"
Liverpool,2018-12-19,8.2,5.1,6.4,5.1,1.7,3.2,4.6,88.16,2.08,,16.67,,,,,25.3,168,999.2,45.2,22,94.3,2.7,2,,2018-12-19T08:24:16,2018-12-19T15:53:40,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-20,9.4,5.9,7.5,6.1,2.1,4.3,5.3,85.67,6.31,,12.5,,,,50,27.3,209.5,1000.2,63.2,19,110.3,3.2,3,,2018-12-20T08:24:53,2018-12-20T15:54:03,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-21,9.2,6.2,7.4,6.2,4.4,5.2,6.1,91.51,7.23,,12.5,,,,51.8,32.7,181.3,997.7,77.6,12.6,38.1,1.1,1,,2018-12-21T08:25:27,2018-12-21T15:54:30,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-22,9.4,7.4,8.5,6.2,4.5,5.3,6,84.41,3.45,,12.5,,,,55.4,32.8,258.8,1012.3,60.1,16.1,101.5,2.9,2,,2018-12-22T08:25:57,2018-12-22T15:55:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-23,7.4,5.2,6.4,6.1,3.1,4.5,5.5,93.84,13.35,,12.5,,,,,16.2,134,1017.9,83.1,10.6,28.4,0.8,1,,2018-12-23T08:26:23,2018-12-23T15:55:35,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,E3727,03316099999,03351099999,03321099999"
Liverpool,2018-12-24,6.6,2.2,4,4.4,-0.5,1.6,2.9,92.52,0.6,,12.5,,,,,15.2,115.3,1031.3,33.5,10.4,99.5,2.9,2,,2018-12-24T08:26:46,2018-12-24T15:56:13,0.53,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-25,9.3,3.7,7.2,7.9,1.2,5.3,6.4,94.4,0.2,,4.17,,,,,11.9,146.7,1031.7,79.2,9.5,45.6,1.3,1,,2018-12-25T08:27:05,2018-12-25T15:56:54,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C8374,03318099999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-26,9.6,6.6,7.8,9.2,4.8,6.6,7,94.18,0,,0,,,,,12.8,128.8,1028.2,59.6,8.2,82.4,2.4,2,,2018-12-26T08:27:21,2018-12-26T15:57:39,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-12-27,9.2,6.7,7.9,9,5.8,7.3,7,94.35,0.2,,4.17,,,,,9,216,1025.8,94.8,12.9,44.9,1.3,1,,2018-12-27T08:27:33,2018-12-27T15:58:27,0.65,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
