name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cardiff,2018-12-20,9.9,7.1,8.6,7.4,3.5,5.5,7.3,91.28,13.34,,12.5,,,0,81.7,32.7,241.5,1004.6,76.7,10.4,43.8,1.6,1,,2018-12-20T08:15:19,2018-12-20T16:05:14,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-21,11.9,8.2,10.6,11.9,6,10.1,9.3,91.76,12.81,,16.67,,,,78.5,52.5,247.4,1001.4,81.1,7.6,40.3,2.3,2,,2018-12-21T08:15:53,2018-12-21T16:05:42,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-22,10.9,8,9.7,10.9,6.2,7.6,9.2,96.9,10.45,,12.5,,,,60.5,36.3,263.1,1016.2,67,9.7,56.3,2,2,,2018-12-22T08:16:23,2018-12-22T16:06:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,AU141,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-23,11,7.1,9.7,11,3.9,8.6,9.4,98.22,10.31,,8.33,,,,,26.5,199.2,1017.5,73,4.6,23.6,0.8,0,,2018-12-23T08:16:50,2018-12-23T16:06:46,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-24,7.8,6.1,7,5.2,3.3,4.2,6.5,96.98,6.71,,16.67,,,,33.5,21.6,85.9,1030.6,62.7,6.6,52,1.5,1,,2018-12-24T08:17:13,2018-12-24T16:07:23,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"03715099999,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-25,9.9,7.1,8.5,8.4,4.7,6.6,8.2,98.44,0.4,,8.33,,,,,14.6,105.4,1032.7,91.7,4.7,11.2,0.7,0,,2018-12-25T08:17:33,2018-12-25T16:08:03,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-26,9.9,7.7,8.9,9.9,5.9,8.2,8.5,97.36,0.86,,8.33,,,,,9.9,123.4,1029.5,91.7,7.3,22.4,1.1,1,,2018-12-26T08:17:50,2018-12-26T16:08:47,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03715099999,AU141,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-27,9.8,5,7.2,9.8,3.9,6.3,6.4,94.46,0.2,,4.17,,,,,11,178,1026.6,69.7,8.4,38.3,1.8,1,,2018-12-27T08:18:04,2018-12-27T16:09:33,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-28,10,6.6,8.5,10,4.8,7.3,7.9,96.06,0.2,,4.17,,,,,13.9,276.4,1031.2,88.4,9.3,29.2,1.4,1,,2018-12-28T08:18:14,2018-12-28T16:10:23,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-29,10.9,9.8,10,10.9,6.7,8.4,9.3,95.05,0.58,,8.33,,,,51.8,33.6,270.5,1033.8,90.3,6,25.5,1,1,,2018-12-29T08:18:21,2018-12-29T16:11:15,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-30,9.9,8.2,9.1,7.7,5.7,6.6,8.9,98.77,2.05,,16.67,,,,,19.3,281,1036.2,90.4,9.3,30.1,0.9,1,,2018-12-30T08:18:24,2018-12-30T16:12:11,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-31,9.1,8.9,9,7.3,5.9,6.7,7.5,90.58,0.49,,8.33,,,,,21.7,286.9,1036.7,96.5,15.5,19.5,0.9,0,,2018-12-31T08:18:24,2018-12-31T16:13:09,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-01,9.9,6,8.4,7.9,2.4,5.9,6.6,88.66,0.2,,4.17,,,,,20.4,255.9,1037.2,71.7,13.8,80.3,2.9,2,,2019-01-01T08:18:21,2019-01-01T16:14:10,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-02,5.1,1.5,3.3,2.8,-1.3,0.5,0.5,81.89,0,,0,,,,,20.6,76.8,1043.8,57.8,13.1,62.6,3.4,2,,2019-01-02T08:18:14,2019-01-02T16:15:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-03,3.9,-0.1,2,1.7,-3.8,-0.6,-1.5,78.18,0,,0,,,,,12.8,63.9,1043.4,83,13,26.7,1.8,1,,2019-01-03T08:18:04,2019-01-03T16:16:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03715099999,AU141,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-04,3.9,-1,1.5,3.9,-4.2,-0.9,-0.9,84.24,0,,0,,,,,12,62.9,1042.9,80.9,11.6,47.9,2.8,2,,2019-01-04T08:17:51,2019-01-04T16:17:30,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-05,7,2.4,4.8,5.9,1.1,3.9,2.6,85.44,0,,0,,,,,12.5,142.5,1040.1,95.8,11.4,28.2,1,1,,2019-01-05T08:17:34,2019-01-05T16:18:42,1,Overcast,Cloudy skies throughout the day.,cloudy,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-06,9,6.8,7.7,8,5.6,6.8,6,89.04,0,,0,,,,,9.2,284.2,1038.1,97,12,37.9,1.1,1,,2019-01-06T08:17:14,2019-01-06T16:19:56,0,Overcast,Cloudy skies throughout the day.,cloudy,"03715099999,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-07,9.9,8,9.2,7.1,4.9,6.2,8.6,96.17,1.63,,4.17,,,,55.4,35.9,270.9,1034.1,94.3,7.4,13.1,0.6,0,,2019-01-07T08:16:51,2019-01-07T16:21:12,0.01,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-08,9.3,3.4,6.7,6.8,0.2,3.9,4,83.01,0.22,,4.17,,,,,22.8,305.9,1031.4,33,11.9,80.8,4.4,1,,2019-01-08T08:16:24,2019-01-08T16:22:31,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-09,6.5,0.2,3.1,4.7,-3.6,0.5,0,80.25,0,,0,,,,,12.5,185.5,1032.2,18.2,14.7,69.9,4.3,2,,2019-01-09T08:15:55,2019-01-09T16:23:52,0.05,Clear,Clear conditions throughout the day.,clear-day,"03715099999,AU141,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-10,7.2,-0.2,3.5,5.7,-3.1,1.3,1.6,87.66,0.2,,4.17,,,,,13.4,247.8,1032.4,60.4,14.3,61.6,2.2,1,,2019-01-10T08:15:22,2019-01-10T16:25:15,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2019-01-11,8.1,5.3,7.2,7,2.5,5.3,5.4,88.82,0.2,,4.17,,,0,,14,310.1,1032.4,79.1,15.3,36.6,2,1,,2019-01-11T08:14:46,2019-01-11T16:26:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
