name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
huddersfield,2018-09-05,15.9,9.1,12.3,15.9,8,12.1,9.2,82.22,0,,0,,,,,12.1,250.1,1022.8,12.7,37.8,170.6,8.6,4,,2018-09-05T06:22:40,2018-09-05T19:47:52,0.88,Clear,Clear conditions throughout the day.,clear-day,"E8328,03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-06,13.9,7.5,11.1,13.9,6,10.8,8.2,82.68,1.3,,8.33,,,,29.5,28.4,288.9,1016.4,12,32.1,72.7,3.7,1,,2018-09-06T06:24:25,2018-09-06T19:45:27,0.93,Rain,Clear conditions throughout the day with rain.,rain,"03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-07,14,5.9,9.9,14,2.9,8.6,6.9,82.21,7.05,,16.67,,,,47.2,37.5,277.9,1013.7,11.8,40.7,79.9,4,1,,2018-09-07T06:26:10,2018-09-07T19:43:01,0.97,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-08,14.1,9.6,12.1,14.1,7.7,11.9,10.6,90.33,5.91,,12.5,,,,,29.9,242.6,1014.1,20.6,24.6,62.8,3.2,1,,2018-09-08T06:27:55,2018-09-08T19:40:35,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-09,16.4,12.2,14,16.4,12.2,14,11.1,83.28,2.47,,12.5,,,,53.6,30.1,234.2,1013.4,16.9,27.7,67,3.4,1,,2018-09-09T06:29:40,2018-09-09T19:38:09,1,Rain,Clear conditions throughout the day with rain.,rain,"03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-10,15.4,10.3,12.6,15.4,10.3,12.6,8.7,77.6,0.2,,4.17,,,,51.8,30.8,238,1017,19.5,21.4,119.2,6,3,,2018-09-10T06:31:25,2018-09-10T19:35:43,0,Rain,Clear conditions throughout the day with morning rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-11,15.6,10.1,13.4,15.6,10.1,13.4,10.2,82.11,5.66,,12.5,,,,53.1,32,252,1015,16.5,19.8,244.4,12.3,6,,2018-09-11T06:33:10,2018-09-11T19:33:16,0.02,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-12,14.8,8.4,11.2,14.8,5.9,10.2,7.4,78.93,6.04,,8.33,,,,35.3,29.1,270.3,1021.7,10.2,28.2,284.1,15.3,6,,2018-09-12T06:34:56,2018-09-12T19:30:49,0.05,Rain,Clear conditions throughout the day with rain clearing later.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-09-13,15.4,8.7,11.6,15.4,5.9,10.7,7.1,74.81,0.6,,4.17,,,,48.2,27.3,240.4,1020.9,13.8,29.8,238.4,12,6,,2018-09-13T06:36:41,2018-09-13T19:28:22,0.09,Rain,Clear conditions throughout the day with afternoon rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-14,14,10.7,11.8,14,10.7,11.8,9.3,84.71,19.23,,16.67,,,,50,27.6,243.8,1017.1,16.5,23.3,82.6,6.2,2,,2018-09-14T06:38:26,2018-09-14T19:25:54,0.13,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
